# x average std
2.550000000000000000e+05 2.842204199999999847e+00 6.584226192955495646e-03
2.560000000000000000e+05 2.839664799999999989e+00 9.843524641103029368e-03
2.570000000000000000e+05 2.841595199999999544e+00 7.128501424563320893e-03
2.580000000000000000e+05 2.838037799999999944e+00 1.079967329876242027e-02
2.590000000000000000e+05 2.841974599999999462e+00 6.770326390950526414e-03
2.600000000000000000e+05 2.848775799999999858e+00 1.017660437277580730e-02
2.610000000000000000e+05 2.842990200000000023e+00 6.906166415602880276e-03
2.620000000000000000e+05 2.840240600000000004e+00 7.461706496506087354e-03
2.630000000000000000e+05 2.841949199999999731e+00 6.710054646573392068e-03
2.640000000000000000e+05 2.848174399999999995e+00 9.357750768213530732e-03
2.650000000000000000e+05 2.841761199999999654e+00 1.124899141078882642e-02
2.660000000000000000e+05 2.848025400000000040e+00 8.675392500630816836e-03
2.670000000000000000e+05 2.844291599999999587e+00 6.576767065967993077e-03
2.680000000000000000e+05 2.842792800000000231e+00 6.426025627088729174e-03
2.690000000000000000e+05 2.850457999999999714e+00 1.167650021196423027e-02
2.700000000000000000e+05 2.844975600000000160e+00 7.448473631557103215e-03
2.710000000000000000e+05 2.842239000000000182e+00 7.115461840246340396e-03
2.720000000000000000e+05 2.843954399999999882e+00 6.469845086244423171e-03
2.730000000000000000e+05 2.845340000000000202e+00 7.428499687016288343e-03
2.740000000000000000e+05 2.838996400000000087e+00 9.850508222421920299e-03
2.750000000000000000e+05 2.843529999999999891e+00 6.911371586016853454e-03
2.760000000000000000e+05 2.845972999999999864e+00 7.337840554277579551e-03
2.770000000000000000e+05 2.839645199999999647e+00 9.390190741406755082e-03
2.780000000000000000e+05 2.843891600000000075e+00 1.119558753438159790e-02
2.790000000000000000e+05 2.846356800000000131e+00 7.426788953511564116e-03
2.800000000000000000e+05 2.844542800000000149e+00 8.019465852536586392e-03
2.810000000000000000e+05 2.841526400000000230e+00 8.226877137772297538e-03
2.820000000000000000e+05 2.841363400000000095e+00 1.023016092933048959e-02
2.830000000000000000e+05 2.843303399999999925e+00 1.525281081768213760e-02
2.840000000000000000e+05 2.841442399999999591e+00 8.696591713999328455e-03
2.850000000000000000e+05 2.845915199999999423e+00 1.204094606582060273e-02
2.860000000000000000e+05 2.842288799999999949e+00 6.826527650277317873e-03
2.870000000000000000e+05 2.841700600000000243e+00 7.964246470319763516e-03
2.880000000000000000e+05 2.844609399999999511e+00 7.727876256773320331e-03
2.890000000000000000e+05 2.845967600000000264e+00 7.376956407625144194e-03
2.900000000000000000e+05 2.841377800000000065e+00 6.961476808838868574e-03
2.910000000000000000e+05 2.842868399999999518e+00 7.410238338947056601e-03
2.920000000000000000e+05 2.841176199999999596e+00 7.843949398103091525e-03
2.930000000000000000e+05 2.841601800000000289e+00 8.866891572586185072e-03
2.940000000000000000e+05 2.849536599999999531e+00 9.995824780377072366e-03
2.950000000000000000e+05 2.842960800000000177e+00 6.733223162795151477e-03
2.960000000000000000e+05 2.841897600000000246e+00 7.688025613901204418e-03
2.970000000000000000e+05 2.841643399999999708e+00 9.033170110210509210e-03
2.980000000000000000e+05 2.843528200000000172e+00 9.780650763625180558e-03
2.990000000000000000e+05 2.844112799999999996e+00 8.362525011023955179e-03
3.000000000000000000e+05 2.848982000000000347e+00 1.267398625531842259e-02
