system,type,frame,time_ps,selected_resids,volume_A3
CRYO-1,CRYO,290,290000.0,"555,368,373,551,674,600",1217.539892686802
CRYO-1,CRYO,291,291000.0,"555,368,373,551,674,600",1289.233927760878
CRYO-1,CRYO,292,292000.0,"555,368,373,551,674,600",1252.3226103745378
CRYO-1,CRYO,293,293000.0,"555,368,373,551,674,600",1242.1320302364372
CRYO-1,CRYO,294,294000.0,"555,368,373,551,674,600",1249.1045303215415
CRYO-1,CRYO,295,295000.0,"555,368,373,551,674,600",1260.7978773683274
CRYO-1,CRYO,296,296000.0,"555,368,373,551,674,600",1241.3662215301508
CRYO-1,CRYO,297,297000.0,"555,368,373,551,674,600",1238.6899114914472
CRYO-1,CRYO,298,298000.0,"555,368,373,551,674,600",1247.4522293843065
CRYO-1,CRYO,299,299000.0,"555,368,373,551,674,600",1188.570276415463
CRYO-1,CRYO,300,300000.0,"555,368,373,551,674,600",1254.2563646945302
