# x average std
2.460000000000000000e+05 1.819994600000000018e-01 2.660991241042329897e-02
2.470000000000000000e+05 1.857858000000000009e-01 2.452312792145406456e-02
2.480000000000000000e+05 1.831760199999999950e-01 2.526909743155857091e-02
2.490000000000000000e+05 1.818202000000000151e-01 2.596382308659492960e-02
2.500000000000000000e+05 1.899797599999999975e-01 2.588770779505980210e-02
2.510000000000000000e+05 1.804685799999999896e-01 2.685878586707894991e-02
2.520000000000000000e+05 1.882485199999999748e-01 3.159997491545839948e-02
2.530000000000000000e+05 1.850042599999999759e-01 2.486757783947604605e-02
2.540000000000000000e+05 1.843496799999999880e-01 2.483231081292274628e-02
2.550000000000000000e+05 1.862556599999999896e-01 2.505698731823919473e-02
2.560000000000000000e+05 1.792320799999999881e-01 2.754699087286304610e-02
2.570000000000000000e+05 1.829194599999999782e-01 2.598518017506132316e-02
2.580000000000000000e+05 1.805772599999999894e-01 2.715920186902405845e-02
2.590000000000000000e+05 1.797163399999999744e-01 2.829526308091868600e-02
2.600000000000000000e+05 1.861510999999999860e-01 2.440553182546940578e-02
2.610000000000000000e+05 1.815866999999999620e-01 2.618346978664210303e-02
2.620000000000000000e+05 1.854447999999999930e-01 2.430331863980719764e-02
2.630000000000000000e+05 1.848369799999999841e-01 2.523812910715847457e-02
2.640000000000000000e+05 1.881821799999999767e-01 2.417277316382214492e-02
2.650000000000000000e+05 1.894749400000000084e-01 2.588926842957135419e-02
2.660000000000000000e+05 1.798235599999999657e-01 2.785359278309352746e-02
2.670000000000000000e+05 1.855682000000000165e-01 2.474964065379535796e-02
2.680000000000000000e+05 1.872255999999999920e-01 2.370449700018964490e-02
2.690000000000000000e+05 1.936272800000000127e-01 2.347130615184421509e-02
2.700000000000000000e+05 1.861987999999999976e-01 2.419072982371552744e-02
2.710000000000000000e+05 1.802961199999999764e-01 2.711988612611785851e-02
2.720000000000000000e+05 1.850290599999999952e-01 2.522113968484374427e-02
2.730000000000000000e+05 1.952967999999999926e-01 2.360240800655730165e-02
2.740000000000000000e+05 1.905444799999999883e-01 2.368509951597417423e-02
2.750000000000000000e+05 1.817574799999999713e-01 2.626792745478028629e-02
2.760000000000000000e+05 1.928103800000000034e-01 2.382887903695010343e-02
2.770000000000000000e+05 1.856344400000000117e-01 2.618576887697589978e-02
2.780000000000000000e+05 1.852130800000000022e-01 3.126275637709508698e-02
2.790000000000000000e+05 1.961741199999999796e-01 2.395011565946185764e-02
2.800000000000000000e+05 1.822237799999999741e-01 2.674636905790391331e-02
2.810000000000000000e+05 1.847757200000000044e-01 2.945960048150008184e-02
2.820000000000000000e+05 1.859178799999999798e-01 2.409921683344917048e-02
2.830000000000000000e+05 1.875053199999999753e-01 3.099203831705168999e-02
2.840000000000000000e+05 1.769418199999999719e-01 2.938220875205947019e-02
2.850000000000000000e+05 1.850135999999999725e-01 2.617948495658384972e-02
2.860000000000000000e+05 1.839613199999999837e-01 2.489147631751881251e-02
2.870000000000000000e+05 1.812477600000000078e-01 2.634322672024821954e-02
2.880000000000000000e+05 1.885941799999999724e-01 2.414453113294188699e-02
2.890000000000000000e+05 1.861686999999999648e-01 2.532271588206920498e-02
2.900000000000000000e+05 1.807584799999999714e-01 2.670992152630928193e-02
2.910000000000000000e+05 1.852801399999999821e-01 2.648606476157603848e-02
2.920000000000000000e+05 1.832592999999999861e-01 2.751010365236743194e-02
2.930000000000000000e+05 1.857473799999999897e-01 2.543850152421718233e-02
2.940000000000000000e+05 1.951902199999999976e-01 2.671791370817714131e-02
2.950000000000000000e+05 1.779435199999999662e-01 2.899808375147571241e-02
2.960000000000000000e+05 1.827530999999999739e-01 2.594607273195695049e-02
2.970000000000000000e+05 1.858427800000000130e-01 2.580238619007164599e-02
2.980000000000000000e+05 1.867313800000000024e-01 2.558100817132897761e-02
2.990000000000000000e+05 1.892871799999999716e-01 2.453136465502072511e-02
3.000000000000000000e+05 1.985113799999999873e-01 3.238255363194200015e-02
